id,first_name,second_name,team,team_code,total_points,minutes,now_cost,selected_by_percent,points_list,minutes_list
1,Shkodran,Mustafi,1,3,6,170,52,0.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 13.0, 67.0, 67.0, 0.0, 0.0, 0.0, 0.0]"
2,Héctor,Bellerín,1,3,1,262,54,0.2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 82.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3,Sead,Kolasinac,1,3,34,1086,52,0.6,"[0.0, 1.0, 0.0, 1.0, 3.0, 1.0, 2.0, 7.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 2.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0]","[0.0, 19.0, 0.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 15.0, 3.0, 90.0, 0.0, 90.0, 71.0, 61.0, 39.0, 0.0, 0.0, 0.0, 68.0, 90.0]"
4,Ainsley,Maitland-Niles,1,3,34,1120,46,2.7,"[12.0, 2.0, 1.0, 1.0, 4.0, -3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 6.0, 1.0, 0.0, 6.0, 1.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 40.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
5,Sokratis,Papastathopoulos,1,3,52,1606,49,1.5,"[8.0, 2.0, 1.0, 0.0, 1.0, 1.0, 2.0, 6.0, 1.0, 7.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 15.0, 2.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 0.0, 90.0, 0.0, 90.0, 90.0, 90.0, 0.0, 76.0, 0.0, 90.0, 90.0]"
6,Nacho,Monreal,1,3,10,270,50,0.3,"[7.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[90.0, 90.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
7,Laurent,Koscielny,1,3,0,0,50,0.1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
8,Konstantinos,Mavropanos,1,3,0,0,44,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
9,Carl,Jenkinson,1,3,0,0,45,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
10,Rob,Holding,1,3,1,76,45,0.1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 76.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11,Pierre-Emerick,Aubameyang,1,3,127,1943,108,16.0,"[6.0, 6.0, 5.0, 9.0, 13.0, 5.0, 9.0, 2.0, 2.0, 2.0, 8.0, 2.0, 5.0, 13.0, 2.0, 12.0, 2.0, 2.0, 7.0, 9.0, 2.0, 4.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 77.0, 90.0, 90.0, 90.0, 66.0]"
12,Alexandre,Lacazette,1,3,56,1024,93,1.9,"[0.0, 8.0, 1.0, 5.0, 0.0, 0.0, 0.0, 0.0, 1.0, 5.0, 4.0, 2.0, 12.0, 2.0, 7.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 4.0]","[0.0, 70.0, 9.0, 66.0, 0.0, 0.0, 0.0, 0.0, 21.0, 90.0, 59.0, 90.0, 90.0, 90.0, 76.0, 0.0, 0.0, 12.0, 90.0, 90.0, 81.0, 90.0]"
13,Edward,Nketiah,1,3,0,0,43,0.6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
14,Bernd,Leno,1,3,77,1980,50,5.3,"[7.0, 3.0, 1.0, 3.0, 2.0, 2.0, 3.0, 6.0, 2.0, 1.0, 4.0, 2.0, 9.0, 3.0, 3.0, 3.0, 2.0, 6.0, 3.0, 1.0, 9.0, 2.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
15,Mesut,Özil,1,3,32,974,72,1.2,"[0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 6.0, 5.0, 2.0, 1.0, 0.0, 2.0, 3.0, 3.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 70.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 90.0, 90.0, 88.0, 90.0, 90.0, 58.0, 0.0, 74.0, 75.0, 90.0, 69.0]"
16,Henrikh,Mkhitaryan,1,3,4,110,68,0.8,"[2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[83.0, 0.0, 4.0, 23.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18,Granit,Xhaka,1,3,35,1364,51,0.6,"[2.0, 0.0, 2.0, 1.0, 2.0, 1.0, 1.0, 3.0, 2.0, 5.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 0.0, 3.0, 2.0, 0.0, 3.0, 2.0]","[90.0, 0.0, 90.0, 90.0, 90.0, 71.0, 90.0, 90.0, 68.0, 60.0, 0.0, 0.0, 0.0, 90.0, 90.0, 85.0, 0.0, 90.0, 90.0, 0.0, 90.0, 90.0]"
19,Lucas,Torreira,1,3,35,1118,47,1.3,"[0.0, 1.0, 6.0, 2.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 3.0, 2.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 1.0, 1.0, 3.0, 1.0]","[0.0, 7.0, 29.0, 62.0, 23.0, 18.0, 54.0, 7.0, 0.0, 0.0, 72.0, 79.0, 82.0, 20.0, 90.0, 90.0, 80.0, 90.0, 90.0, 90.0, 90.0, 45.0]"
20,Mohamed,Elneny,1,3,0,0,43,0.7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21,Matteo,Guendouzi,1,3,40,1455,44,6.1,"[3.0, 2.0, 2.0, 7.0, 1.0, 4.0, 2.0, 3.0, 2.0, 1.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[90.0, 90.0, 85.0, 90.0, 66.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 77.0, 0.0, 4.0, 90.0, 0.0, 0.0, 90.0, 8.0, 45.0]"
106,David,Luiz Moreira Marinho,1,3,54,1710,57,4.9,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 2.0, 15.0, 2.0, 7.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 9.0, 2.0, 0.0, 6.0, 2.0]","[0.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 0.0, 0.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
427,Emiliano,Martínez,1,3,0,0,43,0.2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
467,Calum,Chambers,1,3,42,1102,44,0.8,"[6.0, 0.0, 0.0, 0.0, 0.0, 7.0, 1.0, 8.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 2.0, 1.0, 8.0, 0.0, 4.0, 0.0, 0.0]","[90.0, 0.0, 0.0, 0.0, 0.0, 45.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 45.0, 90.0, 0.0, 90.0, 90.0, 90.0, 0.0, 22.0, 0.0, 0.0]"
469,Daniel,Ceballos Fernández,1,3,27,659,52,3.1,"[1.0, 11.0, 2.0, 1.0, 1.0, 2.0, 1.0, 3.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[26.0, 82.0, 60.0, 27.0, 59.0, 71.0, 35.0, 74.0, 45.0, 90.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
488,Nicolas,Pépé,1,3,59,1169,91,2.4,"[1.0, 1.0, 2.0, 5.0, 2.0, 8.0, 2.0, 6.0, 2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 1.0, 12.0, 2.0, 0.0, 1.0, 1.0, 9.0, 1.0]","[19.0, 45.0, 90.0, 90.0, 90.0, 90.0, 73.0, 62.0, 77.0, 90.0, 0.0, 13.0, 45.0, 0.0, 45.0, 87.0, 90.0, 0.0, 8.0, 4.0, 61.0, 90.0]"
489,Reiss,Nelson,1,3,18,437,53,0.1,"[2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 5.0, 2.0, 1.0, 1.0]","[70.0, 45.0, 0.0, 0.0, 19.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 90.0, 81.0, 85.0, 28.0, 1.0]"
490,Joseph,Willock,1,3,20,544,48,0.2,"[3.0, 2.0, 2.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[63.0, 90.0, 80.0, 0.0, 30.0, 18.0, 10.0, 15.0, 45.0, 0.0, 0.0, 10.0, 7.0, 69.0, 45.0, 0.0, 9.0, 24.0, 15.0, 14.0, 0.0, 0.0]"
504,Gabriel Teodoro,Martinelli Silva,1,3,21,386,45,1.5,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 4.0, 1.0, 1.0, 7.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 27.0, 12.0, 0.0, 30.0, 0.0, 7.0, 1.0, 13.0, 90.0, 90.0, 90.0, 0.0, 0.0, 0.0, 20.0]"
515,Kieran,Tierney,1,3,5,296,53,0.4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 74.0, 86.0, 0.0, 90.0, 0.0, 18.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
541,Bukayo,Saka,1,3,20,695,45,0.5,"[0, 0, 0, 0, 0.0, 1.0, 5.0, 3.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 0.0, 0.0]","[0, 0, 0, 0, 0.0, 45.0, 79.0, 82.0, 90.0, 29.0, 17.0, 0.0, 0.0, 12.0, 0.0, 0.0, 50.0, 90.0, 90.0, 90.0, 21.0, 0.0]"
576,Emile,Smith Rowe,1,3,4,96,44,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31.0, 65.0, 0.0, 0.0, 0.0, 0.0]"
585,Tyreece,John-Jules,1,3,0,0,45,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0]"
22,Ahmed,El Mohamady,2,7,19,701,42,1.0,"[1.0, 4.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 6.0, 1.0, 0.0, -1.0]","[90.0, 90.0, 4.0, 0.0, 24.0, 22.0, 0.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 0.0, 90.0, 90.0, 0.0, 0.0, 90.0, 90.0, 0.0, 90.0]"
23,James,Chester,2,7,0,0,43,0.1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
24,Neil,Taylor,2,7,17,793,43,0.2,"[1.0, 1.0, 6.0, 1.0, 6.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 28.0, 0.0, 0.0, 0.0, 0.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 90.0]"
25,Kortney,Hause,2,7,9,540,44,0.1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 6.0, 1.0, 2.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
26,Jonathan,Kodjia,2,7,5,111,54,0.1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 34.0, 0.0, 17.0, 19.0, 0.0]"
27,Ørjan,Nyland,2,7,3,177,43,0.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 82.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 90.0]"
28,Conor,Hourihane,2,7,50,839,57,0.2,"[2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 2.0, 11.0, 1.0, 0.0, 1.0, 0.0, 14.0, 2.0, 1.0, 0.0, 0.0, 1.0, 8.0, 2.0, 1.0, 2.0]","[81.0, 0.0, 0.0, 19.0, 0.0, 5.0, 90.0, 77.0, 62.0, 0.0, 17.0, 0.0, 90.0, 80.0, 57.0, 0.0, 0.0, 55.0, 34.0, 90.0, 12.0, 70.0]"
29,Jack,Grealish,2,7,95,1793,65,19.0,"[2.0, 6.0, 3.0, 1.0, 2.0, 6.0, 2.0, 7.0, 13.0, 1.0, 0.0, 0.0, 6.0, 9.0, 2.0, 6.0, 0.0, 8.0, 6.0, 1.0, 13.0, 1.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 83.0, 0.0, 0.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
30,Anwar,El Ghazi,2,7,67,1313,55,1.0,"[2.0, 2.0, 6.0, 0.0, 3.0, 5.0, 7.0, 9.0, 2.0, 1.0, 1.0, 2.0, 8.0, 4.0, 0.0, 2.0, 2.0, 1.0, 3.0, 1.0, 0.0, 6.0]","[90.0, 74.0, 13.0, 0.0, 90.0, 85.0, 69.0, 63.0, 75.0, 6.0, 90.0, 90.0, 90.0, 17.0, 0.0, 90.0, 79.0, 67.0, 90.0, 45.0, 0.0, 90.0]"
31,John,McGinn,2,7,61,1537,55,3.3,"[7.0, 2.0, 6.0, 2.0, 3.0, 10.0, 8.0, 1.0, 2.0, 2.0, 5.0, 2.0, 3.0, 2.0, 2.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 7.0, 0.0, 0.0, 0.0, 0.0]"
32,Andre,Green,2,7,0,0,49,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
33,Birkir,Bjarnason,2,7,0,0,45,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
34,Keinan,Davis,2,7,6,74,43,0.2,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 3.0, 0.0, 31.0, 5.0, 0.0, 2.0, 0.0, 14.0, 19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
35,Henri,Lansbury,2,7,11,189,44,0.4,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 1.0, 2.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 5.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 1.0, 9.0, 0.0, 0.0, 65.0, 0.0, 1.0, 72.0, 0.0, 11.0]"
36,José Ignacio,Peleteiro Romallo,2,7,15,310,58,0.1,"[1.0, 1.0, 6.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[31.0, 15.0, 76.0, 58.0, 65.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 6.0, 45.0, 0.0, 0.0]"
94,Tom,Heaton,2,7,59,1794,44,3.8,"[2.0, 1.0, 6.0, 3.0, 6.0, 2.0, 1.0, 3.0, 3.0, 2.0, 2.0, 0.0, 7.0, 0.0, 3.0, 1.0, 1.0, 2.0, 10.0, 2.0, 2.0, 0.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 0.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 84.0, 0.0]"
120,Daniel,Drinkwater,2,7,3,136,44,0.6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 58.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0]"
309,Matt,Targett,2,7,49,1148,44,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 5.0, 10.0, 1.0, 1.0, 1.0, 7.0, 7.0, 0.0, -1.0, 0.0, 1.0, 6.0, 2.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 61.0, 90.0, 90.0, 90.0, 90.0, 45.0, 90.0, 90.0, 90.0, 77.0, 90.0, 90.0, 90.0, 65.0, 0.0, 0.0]"
428,Wesley,Moraes,2,7,67,1782,56,1.1,"[2.0, 2.0, 9.0, 2.0, 2.0, 7.0, 2.0, 14.0, 2.0, 2.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 2.0, 6.0, 0.0]","[73.0, 90.0, 90.0, 84.0, 90.0, 90.0, 87.0, 90.0, 75.0, 70.0, 85.0, 90.0, 90.0, 90.0, 90.0, 90.0, 68.0, 90.0, 90.0, 90.0, 70.0, 0.0]"
429,Jed,Steer,2,7,1,7,44,0.1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
445,Tyrone,Mings,2,7,44,1552,45,2.8,"[6.0, 1.0, 7.0, 2.0, 5.0, 1.0, 1.0, 2.0, 2.0, 1.0, 1.0, 0.0, 6.0, 7.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -1.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 22.0, 0.0, 0.0, 0.0, 0.0, 90.0, 90.0]"
452,Ezri,Konsa Ngoyo,2,7,21,825,43,0.1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 6.0, 1.0, 1.0, 3.0, 0.0, 0.0, 6.0, 1.0, 2.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 90.0, 90.0, 90.0, 90.0, 90.0, 0.0, 0.0, 90.0, 90.0, 90.0, 90.0]"
455,Bjorn,Engels,2,7,34,1221,45,0.5,"[1.0, 1.0, 9.0, 2.0, 7.0, 0.0, 1.0, 6.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 74.0, 90.0, 90.0, 90.0, 0.0, 0.0, 0.0, 0.0, 67.0, 90.0, 90.0, 0.0, 0.0, 0.0, 0.0]"
